,"('Dates',)","('XAU Curncy',)","('XAG Curncy',)","('CL1 Comdty',)","('HG1 Comdty',)","('SPX Index',)","('CCMP Index',)","('JPY Curncy',)","('CAD Curncy',)","('CNY Curncy',)","('EUR Curncy',)","('HKD Curncy',)","('HSI Index',)","('MXCN Index',)","('MXEF Index',)","('SPTSX Index',)","('AAPL US Equity',)","('MSFT US Equity',)","('5 HK Equity',)","('TD CN Equity',)","('TD CN Equity.1',)","('TD CT Equity',)","('RBC LN Equity',)","('BNS CN Equity',)"
745,11/1/2013,1419.7355409121076,39.88765594695543,113.57775602928811,341.8114318481532,1360.9612895970954,2401.290836899134,107.75946194552189,0.8114804127267115,6.1154800931434785,1.570535747242464,8.915496520112026,24345.046313355804,64.06422969524311,1357.4922109436975,10334.552783645751,32.6157223001626,23.10482591024523,68.8786557334715,23.127998205153844,25.2176907822398,33.985193148758896,19.94763042751975,50.11092171110806
746,11/4/2013,1411.233268736791,39.7494973165882,113.82621858407794,342.358466293819,1350.7865622212912,2397.024901740168,108.18984306566212,0.8139651185424887,6.116463825353146,1.576309913603639,8.937383253029285,24230.771859061053,64.0973203188563,1367.855372117001,10386.853969001166,32.691085923824716,23.235868948786635,69.06209542372508,23.30170530118422,25.06806208634642,33.86472927330024,19.924113411036295,49.821837221268375
747,11/5/2013,1410.7862217908607,40.066186740314954,113.7471363154808,341.8285591472027,1344.4390888929581,2388.5081404423645,107.67640492274313,0.8190521239157929,6.066432405155333,1.5811522534164622,8.786235989786174,24338.47062382517,64.17256490774629,1355.5076568878314,10492.093900759288,32.408162157283684,23.13979075016222,70.12660303112574,23.480695064840464,24.707901855863046,34.13372702683479,20.086972489296688,49.792480599547986
748,11/6/2013,1405.008859423566,39.699913480703735,113.72044593100698,339.99861827107304,1342.986129828647,2394.1647641641957,107.84339142736493,0.8269166929262418,6.173054516572927,1.5850705747537301,8.811193385981396,24257.844199099614,64.63803981120711,1353.8999262478412,10639.46691033719,32.227831372147556,23.029426393771274,70.51271063850822,23.53718933663057,24.385552393601607,34.35299179017297,19.977535070542842,50.08304993376955
749,11/7/2013,1414.0517779318418,39.48675972232721,113.40778225076066,340.3301038531485,1337.4994153059845,2383.772579589984,107.48551411146515,0.8290617482962551,6.167542944804421,1.5880093159464024,8.797368053621893,23916.91873181926,64.44950355575122,1360.357141839931,10712.858254292136,31.500620329811884,23.047950119890935,70.62167653305032,23.213556295033637,24.377410791955587,34.797754907225084,20.017322609092243,49.298862946981735
750,11/8/2013,1400.6110446295,40.118555262874914,113.23517041035623,340.35882660289724,1368.4529362807718,2355.8225172730326,108.61106053376749,0.8157997308263135,6.159772043589667,1.6195237032020575,8.655504012224954,24136.690348696062,64.77257035405457,1345.9949347875959,10685.841414808661,31.442630187258306,22.957485405799726,70.22407198678626,22.960738452348576,24.42163746171293,34.317831765445526,20.244644504420837,48.939437959983614
751,11/11/2013,1411.8401722638919,40.72007648138863,113.18244861325218,336.9289712285106,1365.1834909310357,2404.666217227733,108.80220572223477,0.813512207353984,6.203242547058266,1.613608157976886,8.664254172711468,23999.747840410724,64.31373181615865,1344.2228942053275,10554.419044698678,31.367810711359702,22.92747317463987,69.38241050406856,22.68306091748655,23.404396450563386,34.47549192957391,20.13311879803932,49.15529210515313
752,11/12/2013,1408.1809810908421,41.44544629497305,113.01738709342733,336.55800482123396,1336.4882025143725,2435.987719734682,107.38552769642467,0.8213067213078222,6.167000755919462,1.6040991704651322,8.621629409256203,24120.535752762193,64.80904044844348,1354.1731413122773,10467.414730546101,31.13392758326173,22.895821212598,69.17167111122941,22.47283492628507,23.50727019861421,34.61562835013156,20.15873204211244,49.14209285021844
753,11/13/2013,1440.5527477117303,41.124977840642984,112.36634835913458,333.38240799925586,1348.8998855061855,2455.9464596083644,107.30692557334908,0.8298633055965897,6.066744633498838,1.6127241685107585,8.669812367352991,23995.38128633981,66.2231821249701,1363.3454877413585,10436.191422963666,30.76932333309694,22.831647457996304,70.03028448872172,22.515334700652534,23.260557269826744,35.111760818686626,20.139875987326366,49.64550983868314
754,11/14/2013,1423.8623141036917,41.20913415615263,112.21189623617234,336.90262764477313,1335.5577250095905,2452.978229006085,107.45732743088585,0.8296965707445056,6.004710418941255,1.6058018388148092,8.695621610225093,23974.28579855076,66.61979681576427,1359.7678127578406,10353.771592016308,30.63904114319844,22.943063832869164,68.6724300111906,22.11425191425027,23.681874797885854,35.47715350634035,20.37620459672632,50.588132184997015
755,11/15/2013,1447.296421821872,40.838219879871495,112.77791234710175,336.30906748745815,1330.3688297994197,2452.0113604283997,108.118092747581,0.8373234307370913,5.849751729481507,1.6075096957285295,8.649247387613327,23878.614496433696,66.7242733282219,1353.798494248533,10330.32738897672,30.74316814313282,23.018415443131683,68.40497268325772,22.01292809934777,23.743487455072266,35.279993576752126,20.44485909498658,51.07412965227876
756,11/18/2013,1449.5334307508585,41.73041583065317,111.48014331701278,338.2163033383998,1323.8594246267403,2439.9529264227494,107.18859158205296,0.8364138046663464,5.7771845150401395,1.6202489825735182,8.719266347338342,23669.93260829238,67.6313474373513,1353.4968855643478,10417.113584781904,30.907373872626213,23.243309550473203,68.59435811000681,21.748633654634425,23.831740049584166,35.057580873043946,20.445443338729167,51.97403094238494
757,11/19/2013,1452.1298937830877,41.847889856936284,111.86142328688288,338.4492071186578,1328.0199164935293,2436.637951310445,107.0944754948392,0.834590176165182,5.776095532855745,1.635096592545396,8.71002765398915,23633.844277989574,67.7331799295116,1350.4795260052952,10417.551938159873,30.922237720597654,23.289442535257997,69.29196315680556,21.831598037075363,23.63089970767104,34.97046546783076,20.52983752560651,51.7523701653791
758,11/20/2013,1443.752131207412,42.519301383986615,111.84605199573392,338.09435303109984,1342.5865104894078,2444.372149247426,106.17734932402584,0.8297095745737558,5.829071320432481,1.6616828975789277,8.728772569159327,23530.93348243369,68.27326088384238,1356.845133141176,10395.02161424145,30.89727922774351,23.533599696280444,68.91203767317886,21.589716992470148,23.447739286322857,35.21544113513596,20.588538810352237,52.113273507127374
759,11/21/2013,1450.5005725022909,42.51555634796677,112.04412585701267,340.116691413644,1332.6880377352934,2450.9482951369855,106.5586730112607,0.832263759226895,5.920317797754574,1.6630471474012276,8.748501712668247,23530.733591204546,68.92584422093229,1358.5439984790326,10364.509875745489,31.3914839002078,23.534293083399856,69.064722464358,21.97165290225271,23.44012094112657,35.27541428337039,20.63450106709877,52.08337381658954
760,11/22/2013,1454.8570465236392,42.25749412227062,112.50928140914884,342.76203053493543,1324.7969068183743,2426.8493220220785,106.87758632022816,0.8324703921750949,5.959610263354105,1.6637719443446783,8.735584816140394,23432.224413528118,69.54317997960729,1357.2345701884904,10431.1744958167,31.039306804440592,23.485372816964738,69.32187988144824,21.989853858053603,23.67682764473731,35.35036170556874,20.83546991595015,52.66233720243826
761,11/25/2013,1449.4867045181613,42.24111136229921,112.1808839365155,342.1725333319843,1335.5387972678034,2437.167098212441,107.55718289231696,0.8232366835471289,5.997601801216302,1.6678244444767876,8.608817282665362,23594.93068246495,69.41861965858953,1358.3197084252959,10472.596395545645,31.32257435458397,23.691961156273884,68.03778794847328,21.824335382443994,24.057129455071845,34.93231931794895,20.520678680816697,52.487115471540946
762,11/26/2013,1441.2375241120385,42.11200059442637,111.27138711940619,343.09362913085147,1331.0922827288803,2402.3477945011355,108.4847428661525,0.8121154291464334,6.108370817666559,1.667064223094485,8.570530467872857,23561.78946292466,69.14425756728825,1361.752878616696,10342.891899237044,31.754164734606796,23.814042144653527,68.3551836520625,21.950145142982684,23.98711381973989,35.0464692955642,20.41615681380921,52.90517907951331
763,11/27/2013,1444.829670393352,42.55607573783302,112.25429613991382,345.50562031327985,1328.6617375955207,2397.4238294579627,108.09421979875968,0.8089060769346799,6.0791379376504935,1.6772689423634712,8.44758744922397,23571.56203775243,69.16261045843957,1356.6033371289575,10427.254542873534,31.438904946049306,24.0523125049312,68.2424618253623,21.65524435843768,23.806070037525224,34.43375521219115,20.38383976418722,53.36266565642262
764,11/28/2013,1425.1884423815316,42.341942536079685,112.2308943533641,346.72705199258775,1343.0425541519432,2425.243640234764,107.14895087179325,0.8214420522163175,5.998439769118093,1.6828914859013433,8.425381550533741,23612.31909084027,69.58987919205711,1351.6747056649738,10417.841198573266,31.22295415567767,23.947800978456407,68.43931077888159,21.546790569751792,23.92405768787334,34.11122739672024,20.566796498567797,53.2821046690916
765,11/29/2013,1413.4381570077048,41.97772050498059,111.8950242385589,347.42321312369813,1329.2464670778122,2395.3690391174373,107.93502421310465,0.8124458930894943,5.888862369926729,1.6823867879464878,8.328787768318984,23646.806398933368,68.90174796915203,1353.9564108382042,10412.775597507967,31.002674355062926,24.128154160909826,69.2633334938491,21.93823083878113,23.751244988052385,34.11142913431123,20.59810979001787,52.6851965473323
766,12/2/2013,1413.3803362719798,42.013363641041245,111.91734607368797,346.8927737577345,1322.2889901571045,2393.0714585130477,108.11720942927619,0.8151144826477819,5.908945646794061,1.6870722970728758,8.415689174889089,23565.109859656903,68.97784067920485,1354.1875886174103,10468.900768969077,31.01163340486157,24.250321581481984,68.60777561129186,21.835587475255664,23.521299841764158,34.35756387989328,20.743416945643844,52.53926780703765
767,12/3/2013,1430.8274215913466,42.249570087015044,112.19078344309486,345.7321943991951,1323.4904077607487,2395.1932960750364,108.07220235292927,0.8231467673230889,5.92114703145364,1.689290318319994,8.404507955147563,23545.054285514056,68.87539882017099,1352.8264324417976,10470.048468430943,31.443398804868412,24.290351937294496,68.7424822777871,21.895273177098748,23.71182550797063,34.455476163030895,20.754206374424633,52.39831519344582
768,12/4/2013,1430.3769289350967,42.11908730168803,112.64336367376711,346.94381457385384,1320.5370951595241,2378.14515518903,109.1830061454825,0.8219920312839937,6.007530345118964,1.6866979805219562,8.417553082638447,23573.404980650474,67.59427829513774,1352.9678389711307,10484.055730147431,30.862895975635027,24.42956616775202,68.5016165010062,21.670499189397905,23.502455240913495,34.23437600736423,20.810900566709268,51.0519810941115
769,12/5/2013,1436.6481394580044,43.35402183316047,111.99976468595018,347.8982064374695,1301.6382385013355,2368.797061065939,109.12105697106782,0.8248397552711791,6.0186081524749735,1.6880397917740473,8.411803124956053,23309.374467683563,67.16134423771533,1351.600800567748,10530.210663805183,31.205884769577054,24.687464059716692,68.9187216657821,21.753828937820515,23.866601564016886,34.40808080032428,20.692082734842714,51.41343617540196
770,12/6/2013,1438.3251243392938,42.878876264849836,111.59468056570262,345.83140934728635,1296.2655628716211,2368.3761196929836,109.15699800837524,0.8233800408931654,6.021335643030694,1.6804816180007403,8.401135771788491,23269.552537663367,67.22072531419097,1351.0631563455454,10524.01176169722,31.179905547357137,24.677185908315224,68.6487944546685,21.772000496477574,23.70726476266418,34.4273924086169,20.865726542429673,51.343786078538564
771,12/9/2013,1438.699761742666,42.90339900320966,111.64154703137015,345.97031792855114,1296.1455536467367,2369.3638054685143,109.14833223485715,0.8229290198745837,6.021574088248221,1.6814362617837504,8.409324080336903,23237.601435237953,67.23906777323435,1351.5605074384375,10518.342674748234,31.178663173380944,24.672451896730983,68.57322069903941,21.762656945972896,23.69642325065088,34.43532318305955,20.85987947255934,51.3060507503414
772,12/10/2013,1449.899188421643,42.91239765323668,112.06350018612807,345.26148000527945,1279.4160855591078,2374.6965238178827,109.38469951303065,0.8271209177164127,6.0611438394849575,1.6830563236685636,8.428671766132215,23289.878180278385,67.06734745191311,1355.465087539569,10488.793097016056,31.128807087780462,24.575936849836637,68.93770245202906,21.590208562182823,23.680652222964152,34.383626586109145,20.975401490492523,51.619366179311804
773,12/11/2013,1468.626700198159,42.776772562241725,111.97033107633469,345.38145693182275,1286.0360397378856,2381.662615588513,109.55797224506338,0.8256353346485883,6.04697251479668,1.6784365575134907,8.43409553260721,23308.78249737386,68.32404739479574,1360.58938295039,10479.60368124366,31.155819368359865,24.617516292783808,69.05689281904702,21.69095460105243,23.51290769208894,34.34192388492276,20.965201168478366,51.61958846943517
774,12/12/2013,1469.5082390598507,42.79127157958787,111.96959516581214,345.39885266223695,1286.6435207787508,2381.488928157963,109.5230743279375,0.8259423498940176,6.038898460292384,1.6784685006276292,8.433928424250908,23304.367708106358,68.24026825536811,1360.582248156993,10480.408748233502,31.201342030343397,24.617322857215328,69.07103819318586,21.680606641516917,23.490612629784103,34.34722982852476,20.96045899850711,51.620941659701955
775,12/13/2013,1460.1308219306447,42.45707404586487,111.70917612331432,343.30894433567005,1282.2613542272572,2382.458076842693,109.29964777355308,0.8162343199728538,6.177606043008937,1.6764672897975983,8.411463633588728,23296.418548099995,68.14875691395794,1360.6977085763488,10543.505300935502,30.91226293310532,24.659001176242043,69.19609098154332,21.70469487491107,23.09034660696639,34.32664732823893,21.0491565670923,51.405325798716405
776,12/16/2013,1494.152745147991,42.02681989552611,112.06187625302127,347.6305070698214,1286.4425904569189,2391.721564293387,109.74073712622605,0.82974795494324,6.069664772264308,1.6750300206117572,8.419886909012632,23240.931789869403,68.5255225416635,1355.7232228279534,10600.790513744501,30.539356490878973,24.679121545778692,69.12112575821695,22.08081488417159,23.124925502980584,34.521499777616405,20.777366160884867,51.79131362759394
777,12/17/2013,1494.3818561042483,41.5726421546088,112.13776052180899,345.74142933594914,1265.404687957647,2383.06117257277,109.96183775263168,0.8181176600308986,6.120088663839078,1.6710966781472583,8.432451456929703,22950.508687062,67.99801916778992,1381.8749750791717,10674.453043141531,30.424681528625204,24.409293180154247,68.68322076397358,22.412392240831437,23.104804411315342,34.64171403153827,20.74020027830049,51.72767432221176
778,12/18/2013,1497.2081557539875,41.451632157481725,111.8774323864215,346.05355262549995,1268.902136701582,2385.2681976757726,109.70102162328689,0.8164242087246016,6.121037453304836,1.6823189174322624,8.493959400269063,23036.731273420566,68.09093926350818,1383.1715857738068,10573.41193245456,30.501656070231945,24.36516880709056,67.94178693038155,22.27930486640807,23.095964625377256,34.61529893264861,21.056996168236104,52.24204782658231
779,12/19/2013,1505.0622516265032,41.61273555309535,111.83249512227623,346.69487345993,1268.794483181061,2378.733667649371,109.17461801623746,0.8169256084927344,6.058219391306446,1.681178287414141,8.505224211587198,23068.75528772517,69.15490559437475,1386.0020955231864,10531.276680771969,30.803702571095034,24.338302234255114,67.87573021092489,22.453281241961978,23.161216535178873,34.6653754938422,21.113805488792366,51.951982126156885
780,12/20/2013,1517.7614868087128,41.637713867738185,111.88043318935321,349.6262854505239,1273.1079989654907,2367.7311868854677,110.59219638136044,0.8272905656430184,6.143361930522703,1.6817160574840042,8.527952011120313,22965.223451041893,69.27553948493647,1389.489303994049,10506.05714852258,31.182212342405794,24.372708641776878,68.30576585548778,22.6725149509958,23.235681297732977,34.536718198265106,21.07029481522845,51.76613505659436
781,12/23/2013,1514.3035633889422,41.57520719988035,111.80808076705283,349.42544863137397,1283.5734805154882,2363.6381056746714,110.64714003284983,0.828475807183888,6.08254107434088,1.6772557992955683,8.515796546072375,22841.887434484568,69.67933272730947,1393.6236245377752,10488.591543100738,31.577765703690215,24.39991680159291,67.8406514487159,22.859240850249968,23.184923352590882,34.47897954653295,21.03964068538885,51.587041004837864
782,12/24/2013,1523.765460330223,42.05594779815418,110.83133761642902,353.27286445673275,1289.6862333108306,2386.6118281977906,109.92229826353848,0.8298246516827626,6.07063024943209,1.6704337438892345,8.530479019286101,22414.97410469236,69.06092798016833,1408.8790957308008,10616.965935905357,31.445165413595717,24.557993459921562,68.19215449958217,22.172914332854436,22.99102213541729,33.79988943148447,20.936751728601955,52.462845204685344
783,12/25/2013,1519.8076784190305,42.109748692743594,110.365254101515,349.1704573037245,1265.5477811068165,2371.3031065138257,110.27123846887358,0.8418900129846707,6.112223901309592,1.654874549796281,8.487006084134363,22435.702323255355,68.76902533022401,1403.1885953096678,10719.369994606039,31.525483815775083,24.36674552321115,67.6593593444003,22.204013075785845,22.647591483211734,33.526029105199754,20.65485035175459,51.807654742609394
784,12/26/2013,1527.8907898653754,42.192608720298274,110.80593155246676,346.7774930482719,1265.1878051962058,2387.2107990023487,111.60588861978297,0.8455759178544485,6.116973333612134,1.6532603369396253,8.481978757426067,22382.57232119279,67.6721984502993,1405.5266144441416,10741.556189622284,31.96403084240166,24.437383145887708,67.27806405121545,22.139393782488202,22.80703180457773,33.29582152523475,20.68066946235255,52.00742621857436
785,12/27/2013,1529.4015153933035,42.132801828562215,110.70389566877654,346.412312615468,1261.5059301212661,2383.328976265152,112.00659360593362,0.844198727714238,6.112349506745586,1.6599574164466864,8.510026210670372,22301.921472765353,67.65780733367777,1408.9190667632133,10694.364700132957,31.970246276455477,24.519883224564893,67.46436375499405,22.21230903677566,22.833444815955442,33.37802123960044,20.822430516941278,51.99269318204883
786,12/30/2013,1548.6994918421137,43.15192050669103,110.08155254888035,342.3311763888592,1266.968727680442,2351.679691308895,112.09621498207004,0.8498424371123816,6.092940238486401,1.6724518336611343,8.476651603234846,22332.779648441177,67.31637558730458,1410.9044478003002,10762.6521474646,31.94657033676303,24.68343754879008,67.9606125230892,22.617258639235843,23.06250791460537,33.33463426101232,20.839987139880147,52.349016602320525
787,12/31/2013,1541.5725770840838,42.60308671271125,110.41462787747693,343.76442695208874,1263.2353966925834,2348.9022050351273,112.22270505321393,0.8518399188203802,6.061719108225292,1.7205347375259832,8.421399179256197,22547.872316824338,67.56650595959701,1424.4103666172093,10705.051047031093,31.852698236235142,24.850296144561927,69.18435718187965,22.78352760421824,23.50531045024744,33.09350163302783,21.126974046561564,52.16005745733037
788,1/1/2014,1547.142954359837,41.88947848543446,110.33338950362388,342.9090229710466,1254.5997890596288,2342.0718347194706,111.766998021799,0.8548850329074734,6.0699884110340365,1.7214731461494455,8.452926433978412,22489.453327207346,68.09367898685755,1423.4226820685428,10747.201174266374,31.839646167434687,24.806804760459688,69.26671544767282,22.947102122595393,23.59179590227561,33.235459504434495,21.235253520148227,52.539078030809804
789,1/2/2014,1537.886523180619,42.114707920204175,110.2065800358042,345.91026543197665,1266.234935029395,2366.075857745701,111.30182018192049,0.8627668033126975,6.159708780278071,1.7222769457077742,8.46065385852334,22479.26307213661,69.60969940827981,1448.3960148647727,10804.08612034679,31.683142462081996,24.746558079820673,69.52893099031013,22.892618908056473,23.708160544978355,33.64094838380683,21.526281686772506,51.98453862892074
790,1/3/2014,1543.035141854473,42.13694142926562,110.91860289525977,345.21891464938034,1258.4993422494313,2362.05814550946,111.5453605513833,0.8635897051558592,6.153175859568006,1.7003362968478986,8.539320092408255,22656.029367927986,69.57926606717659,1442.3686127815654,10743.54923036832,31.52067052776291,25.068067257380097,69.80943138561767,22.87625822425736,23.726933449756473,33.649764466796526,21.363797900196555,51.834260374608675
791,1/6/2014,1520.4500254448349,41.72751298871382,110.43921648090486,344.7414351962074,1255.1023245598833,2340.4635736510663,110.98721157362145,0.8620981883206289,6.084350807092185,1.6896051888851626,8.584704277979816,22486.332864975695,69.93711426076936,1459.1517535402686,10622.193326543395,31.74338508426911,25.085470621271543,69.50658494133056,22.759344932738387,23.54354892153896,33.55224652663105,21.21708340045862,50.48121488219968
792,1/7/2014,1517.377661075525,41.47528981056538,110.70728065102783,344.03927373828697,1271.6297079501544,2331.0640728543594,111.58754284544257,0.8702260332462975,6.189369739930268,1.681983455988513,8.576301831251662,22399.318167311314,70.66951523670076,1449.3620664714201,10652.809043122816,31.584991333949542,24.959183419761604,69.04452200468194,22.780646852203184,23.74939337615303,33.56609711957014,21.156482492990705,51.14256257242986
793,1/8/2014,1520.5326361627003,41.25597478447569,109.92098567563691,342.83385868211366,1283.2001045838983,2335.3185538983444,110.85407491347466,0.862802303938264,6.2375948747226255,1.6684233955715981,8.50472979308996,22719.040490068313,71.23806438844449,1450.5307091648504,10632.289377890545,31.86884403989623,24.937449833200382,69.55130564612426,22.4948455015136,23.959875031026364,33.55108259986378,21.108417844909987,51.353744097916014
794,1/9/2014,1520.4726132993894,41.281501856298505,109.94676863252595,343.12569439504324,1287.1339396673866,2330.540836368154,111.0521956506585,0.8615839525203269,6.228905948548928,1.6680711855061408,8.502791546946208,22670.6068244128,70.87312454711422,1449.3749890089905,10630.226753899075,31.76082930957209,24.949103566741247,69.5645466718967,22.488265914019774,23.999689955024593,33.55119474446827,21.103410133517485,51.57372586683424
795,1/10/2014,1509.6453094520748,41.35626153378451,109.83496853114153,343.52428402039874,1261.9993279316225,2339.9999783979392,110.5702864725996,0.8522673229470225,6.239916494538697,1.6614734651562728,8.570759876052168,22340.31902033472,70.82043561301417,1452.7087590949127,10583.399241148436,31.72282985010045,25.142143029876813,71.43056637044478,22.415841878613907,24.091974751676677,33.019101147105474,21.614242490848714,50.416199471610675
796,1/13/2014,1507.9669586049065,41.225575811422246,109.64980187146968,343.75801494402856,1265.1939444466032,2338.009227054144,110.70547850892642,0.8557262056719102,6.237820843124516,1.6734586492216266,8.520731967725856,22303.289586779687,70.87306539603397,1454.2768292664719,10692.064192537662,31.684745231903896,25.198886960656797,70.48306540622593,22.380397590823264,23.99467967863317,33.014751632526824,21.49250664762645,50.35312087778277
797,1/14/2014,1511.0736504970555,41.64529564443596,109.68076068204672,342.5181335721933,1273.772036490226,2324.8869052773443,110.96749619431898,0.8524253237894782,6.253625359063114,1.6764018531025267,8.700741857723568,22326.29371755104,70.66646900230259,1454.1526971279147,10778.079489235435,31.972634325744274,25.096876665749846,69.65023825321019,22.045959828438704,24.205443734061472,33.076323360209095,21.172130909173458,50.53562817991463
798,1/15/2014,1507.6158552668483,41.65138344155977,109.6248882195442,344.03873586327927,1262.917891716694,2323.9416026498307,110.32396223447766,0.8509884995544424,6.264068904116952,1.6781798744494607,8.676158104247648,22465.28335131717,70.50213854547948,1463.3938032662306,10760.865480378752,31.992784321911294,24.973413688960576,68.96918645381133,22.150747922184884,23.941829554935968,33.02878241019766,21.217718280133916,50.88033271249723
799,1/16/2014,1514.5288682203923,41.665950944435345,109.25964933418608,350.5490261887912,1248.111448405175,2322.7102729710423,110.83145216377577,0.8653150608604672,6.277572224733061,1.6847300408919272,8.63296526655847,22629.643555403967,69.10675103881347,1473.0986939580414,10768.159507975231,31.709674434830866,24.838990565373578,68.55565472554747,22.229792944559055,23.89819665700407,32.89101307280215,21.24165235241434,50.88441974780526
800,1/17/2014,1524.3099182314722,41.943575608080856,108.70006416027506,350.6461261619815,1241.5535622898767,2303.0502168057787,111.1414512571602,0.8649969390308222,6.303129297207458,1.6661587236724957,8.669533141688426,22555.9126067765,68.94366648883019,1478.3153719542154,10797.360148347974,31.842798760073133,24.954426648117114,67.50783637395222,22.063944083295702,24.13283751531294,32.885929033058204,21.13662680953916,50.638520403833255
801,1/20/2014,1527.946558993646,41.84266344055361,107.66875413549178,353.0976377049308,1237.8243735512867,2288.043830562783,110.39416595191113,0.8606071913464945,6.272586066581373,1.6921378234801159,8.682577136974345,22462.80880005093,68.53055995656956,1476.421468435307,10867.687975648763,31.874377237154548,25.001293152542374,67.52497102280876,21.91755745844657,24.426704849008562,32.68347077842397,21.346459885621645,50.743080524767805
802,1/21/2014,1500.5827495239992,42.55691338242945,107.45232841477237,352.45642498229216,1240.1987109792447,2285.518025095769,110.39000276336031,0.8686537483165467,6.259497014876527,1.6946047985722124,8.68336389683949,22510.317191764105,69.91464029887211,1489.2289017202108,10897.029688917524,32.21798103892936,24.90112298285415,67.9490157566963,21.285958963121516,24.58952741703031,32.53779097034837,21.149612715141604,50.97687055132222
803,1/22/2014,1510.3785144045607,42.45089151280822,107.14088591442014,353.0406360897989,1254.1828626845356,2301.027033137719,111.92062375018986,0.8704922844574586,6.256041303163969,1.7013447875521555,8.755639980783217,22583.369293298827,70.08615688413742,1477.3481654010068,10776.410682948243,32.40333643339297,25.069186098522316,67.15917500293291,21.07447899642911,24.609541244852153,32.49336840729156,20.946287506197155,51.03073184103024
804,1/23/2014,1522.3827341428464,42.01769784968768,107.14323796613105,353.26641769383144,1255.8804454044507,2324.5266052121956,111.6797976328374,0.8659386363422794,6.238385536466994,1.7067995880526396,8.797358364553546,22495.47282569612,70.01032510841465,1477.8973545869715,10790.270744258945,32.618904789925075,25.029197585076794,66.89301996175811,21.13327918853803,24.47558308319413,32.44391589673972,20.90567141396604,51.060290978898564
805,1/24/2014,1517.8565810202074,41.40433778541179,107.05384102139621,352.55893293119897,1272.0904069291719,2324.9279861919617,111.39257221977654,0.86358386936129,6.198653129290063,1.6959356572031308,8.57671701952212,22332.393076073957,69.86817665937599,1481.1130700320662,10956.987218715412,32.67072111976598,24.710251593995924,66.67623595976914,21.64078335655944,24.54322585259376,32.72765539838042,20.85745772545877,51.308781064176756
806,1/27/2014,1514.5212027292162,41.200358817720996,107.34494120098945,354.59641368930625,1271.081808005427,2324.2248864150993,111.50320372994715,0.8650624506114671,6.202542098262,1.7095163047717112,8.587842907424214,22241.479931013317,69.77874969825241,1473.75494427748,10986.854328438543,32.67334721489308,24.657388990366396,67.26055337251815,21.691297345312677,24.409054792480458,32.80254057029237,21.09739049832144,51.34700185158329
807,1/28/2014,1515.104323221347,41.09075190594914,107.2565343583733,355.81870304676943,1270.2579278623457,2327.9919725271957,111.42063906129498,0.8653398120624705,6.201631471229438,1.7083945770067617,8.527637959148628,22409.846088315284,69.63729421202994,1476.2864804600622,10925.361718117265,32.64461086137763,24.72174255591796,67.05510398588484,21.654309262925317,24.370626802065,32.678452303803255,21.035146808254584,51.26864170123275
808,1/29/2014,1512.5274605550017,41.127134398723804,108.01223589099406,360.4121392661473,1275.0946055793568,2292.8935410671866,111.89697787956824,0.8765034632439742,6.151998814311503,1.7122211411082018,8.478241004860925,22312.355252511894,68.42353459217487,1466.4886056148098,10825.09251771906,32.30178207226558,24.746624223775065,66.62423458258347,21.359174500558492,24.4643516580667,32.702151236445644,20.94780211122967,51.30290915234826
809,1/30/2014,1503.0949336398764,41.22148105069849,107.92373349920642,360.2755254415546,1274.8770178602524,2292.777397892943,111.83484626430322,0.8788714273171846,6.099965124388007,1.7126595776059184,8.477918800441575,22331.967310146058,68.22043254327826,1466.2598929181147,10818.230380721618,32.38112341908679,24.757117323200234,66.6278106251275,21.405254970392686,24.72623980331454,32.686736192972496,20.922921188107576,51.39533658599233
810,1/31/2014,1496.2532721571683,41.19769974131543,108.13068113317067,361.2933837742137,1273.7279101382824,2290.966465238193,111.50504779080977,0.8757980770910992,6.090824785382844,1.7112260503870647,8.476639653366846,22362.026938980554,68.2531623828746,1465.7764237491092,10820.472147177457,32.579866395709566,24.74622701595857,66.6168251474039,21.342721386698464,24.582085119079498,32.6127612381949,20.961927115230385,51.1979770744851
811,2/3/2014,1485.360728763742,41.3207474643261,108.28965147643221,361.3558038222798,1273.85609091167,2295.81056482303,111.25911152704673,0.8738898080509749,6.074982274909226,1.7107414104467595,8.480555312928953,22348.265609877602,68.21232525933654,1468.8616090211844,10831.007943519364,32.96064232293799,24.742916684147254,66.63248892478217,21.35269127513498,24.5569361753235,32.5674932723002,20.945154491876206,51.07741983287872
812,2/4/2014,1489.2546213618612,42.526707520212184,107.79164205832924,366.0689148660442,1265.558816653134,2362.2273446382183,110.91678535772415,0.8833584353226356,6.051887992413477,1.7085068895195872,8.529512586885653,22318.648531379524,68.80249783619008,1459.5460512794118,10814.513018701962,33.19073337857756,24.63809311569214,66.30261240189647,21.63163244958103,24.615407560370777,32.81378803258326,21.0491636932997,50.368522781788485
813,2/5/2014,1506.494792705376,42.15977336253576,108.91703823636145,359.95310741595273,1277.0041439295728,2340.2484552722303,111.72136288983438,0.8717637638830207,6.03550361313416,1.703272654830052,8.546045301196047,22285.22123681932,68.59472394010861,1441.2781345729852,10694.144905398362,33.32076493593949,24.72190332814892,65.4585860998408,22.090855387553614,24.10245597410296,32.86373800418713,21.296047749238024,50.928722779053665
